,px,py,xtrue,ytrue
274,-0.5462095030368466,-0.3036081805937827,-0.5254983901977539,-0.15161146223545074
275,-0.5501959602929656,-0.2932044796755205,-0.5305287837982178,-0.1429688185453415
276,-0.5540396697083569,-0.28273991619904226,-0.5355220437049866,-0.1343047022819519
277,-0.5577392735965442,-0.2722164798418617,-0.5404783487319946,-0.12561938166618347
278,-0.5612934084345761,-0.26163617824339286,-0.5453907251358032,-0.11690913885831833
279,-0.5647007071682372,-0.25100103979871935,-0.5502532720565796,-0.1081710010766983
280,-0.5679597962408023,-0.240313118624081,-0.5550612211227417,-0.09940268099308014
281,-0.5710693179995832,-0.2295745048656342,-0.5598033666610718,-0.09059862792491913
282,-0.5740279270243325,-0.21878731998409665,-0.5644587278366089,-0.08174839615821838
283,-0.5768342830522815,-0.20795370904775223,-0.5690096616744995,-0.07284404337406158
284,-0.5794870766982648,-0.1970758600059392,-0.5734378099441528,-0.06387802213430405
285,-0.5819850206568717,-0.18615600136613406,-0.5777255892753601,-0.05484403297305107
286,-0.5843268393884787,-0.1751963874904949,-0.5818711519241333,-0.04574389383196831
287,-0.5865112770738725,-0.1641992971207349,-0.5858811736106873,-0.03658321499824524
288,-0.5885371003567643,-0.1531670464418458,-0.5897575616836548,-0.027365215122699738
289,-0.5904030888541374,-0.14210198209320682,-0.5934983491897583,-0.018091339617967606
290,-0.5921080488823364,-0.13100648969842635,-0.597101092338562,-0.008762982673943043
291,-0.5936508180002148,-0.11988298521616603,-0.6005624532699585,0.0006187492981553078
292,-0.5950302652021476,-0.10873390084295698,-0.6038755774497986,0.0100538469851017
293,-0.596245289217957,-0.09756169895657099,-0.6070340871810913,0.01954180933535099
294,-0.5972948199026827,-0.08636889074519821,-0.6100342869758606,0.029081009328365326
295,-0.5981778076015689,-0.07515800666950664,-0.6128696799278259,0.038670480251312256
296,-0.5988932259839297,-0.06393161127289912,-0.6155344247817993,0.048308756202459335
297,-0.5994400816507146,-0.052692315596382266,-0.6180236339569092,0.057993851602077484
298,-0.5998174009828408,-0.04144277588700254,-0.6203338503837585,0.06772319227457047
299,-0.6000242448547328,-0.030185708499623987,-0.6224642992019653,0.07749347388744354
300,-0.600059713943111,-0.018923873846621336,-0.6244164109230042,0.08730094134807587
301,-0.5999229441498553,-0.00766006058387772,-0.6261917948722839,0.09714194387197495
302,-0.5996131186349631,0.0036028927005732625,-0.6277952194213867,0.10701243579387665
303,-0.5991294724071661,0.014862092693284479,-0.6292291283607483,0.1169089674949646
304,-0.5984712847623538,0.026114616426394316,-0.6304926872253418,0.12682870030403137
305,-0.5976378968137671,0.037357507516366795,-0.6315825581550598,0.13676899671554565
306,-0.5966287058734487,0.048587787758595985,-0.632487416267395,0.1467278152704239
307,-0.5954431552022129,0.05980245078125285,-0.6331945657730103,0.15670260787010193
308,-0.5940807400265294,0.0709984508695715,-0.6337050795555115,0.1666894108057022
309,-0.5925410207305274,0.08217269690559455,-0.6340222954750061,0.1766842156648636
310,-0.5908236158938709,0.09332206219209781,-0.6341404914855957,0.18668334186077118
311,-0.5889282041883339,0.10444340306709524,-0.6340601444244385,0.1966828554868698
312,-0.5868545263345465,0.11553355078646338,-0.633779764175415,0.20667874813079834
313,-0.5846023722630781,0.12658930925527373,-0.6332928538322449,0.21666669845581055
314,-0.5821715829764951,0.13760745180057044,-0.6326009035110474,0.22664256393909454
315,-0.5795620517384155,0.14858471813950352,-0.6317025423049927,0.23660193383693695
316,-0.5767737334500812,0.159517816239842,-0.6305938363075256,0.2465400993824005
317,-0.5738066452308404,0.17040343887554302,-0.6292766332626343,0.2564527988433838
318,-0.5706608749618262,0.18123825078321135,-0.6277375817298889,0.2663334012031555
319,-0.5673365708799307,0.19201890201857374,-0.6259675621986389,0.27617526054382324
320,-0.5638339435991883,0.20274203109092953,-0.623970091342926,0.2859734892845154
321,-0.5601532675063394,0.21340427782496885,-0.6217400431632996,0.2957214117050171
322,-0.5562948818088855,0.22400227224638666,-0.6192883253097534,0.3054160177707672
323,-0.5522591936132514,0.23453262186934362,-0.6166362166404724,0.31505775451660156
324,-0.5480466674025212,0.244991945654343,-0.6137877106666565,0.3246432840824127
325,-0.5436578350501576,0.2553768365265122,-0.6107451915740967,0.33416903018951416
326,-0.5390932977068109,0.2656838594880269,-0.607517421245575,0.34363362193107605
327,-0.5343537257847191,0.2759095596833846,-0.6041033864021301,0.3530326187610626
328,-0.5294398593503935,0.28605044915047856,-0.600491464138031,0.36235731840133667
329,-0.5243525052127271,0.2961030233627115,-0.5966750979423523,0.3716002404689789
330,-0.5190925485319375,0.30606373521563235,-0.5926589369773865,0.380758136510849
331,-0.5136609561376239,0.3159290184997307,-0.5884515643119812,0.38982975482940674
332,-0.5080587800796559,0.3256953058045873,-0.5840571522712708,0.39881226420402527
333,-0.5022871557559414,0.3353590630322181,-0.5794739127159119,0.4076998829841614
334,-0.49634729130897465,0.3449168045251588,-0.5747003555297852,0.4164867699146271
335,-0.4902404704275912,0.35436506782075494,-0.5697359442710876,0.4251672625541687
336,-0.483968051058533,0.3637004077812322,-0.5645736455917358,0.4337314963340759
337,-0.4775314622213116,0.3729194087885296,-0.5592104196548462,0.4421713352203369
338,-0.4709322036832311,0.3820186701570338,-0.5536515116691589,0.4504835903644562
339,-0.4641718522489552,0.3909947922647287,-0.5478959679603577,0.45866093039512634
340,-0.45725206132084495,0.3998443833769011,-0.5419434309005737,0.46669602394104004
341,-0.4501745594564507,0.40856406212735935,-0.5357916355133057,0.4745795428752899
342,-0.44294115322087435,0.41715044072639335,-0.5294399857521057,0.4823029339313507
343,-0.43555373088171245,0.4256001577493226,-0.5228943824768066,0.4898626506328583
344,-0.42801425815200855,0.43390987685990096,-0.5161594748497009,0.49725425243377686
345,-0.4203247801171204,0.4420762844079624,-0.50923752784729,0.5044710040092468
346,-0.4124874201874952,0.45009609469276934,-0.5021300315856934,0.5115050077438354
347,-0.4045043744890485,0.4579660471007584,-0.49483659863471985,0.5183460116386414
348,-0.3963779148054924,0.46568290095551934,-0.4873564541339874,0.5249823331832886
349,-0.3881103923150566,0.47324342545006737,-0.47968924045562744,0.5314015746116638
350,-0.3797042405925089,0.4806444067498902,-0.47183510661125183,0.5375906825065613
351,-0.37116197273479323,0.4878826873098033,-0.4638015627861023,0.5435450673103333
352,-0.36248618496908647,0.49495515900869963,-0.45559731125831604,0.5492619872093201
353,-0.35367956383640065,0.5018587653807843,-0.44723057746887207,0.5547383427619934
354,-0.34474488527863095,0.5085905239030613,-0.4387089014053345,0.5599703192710876
355,-0.3356850146401797,0.5151475497414606,-0.43003782629966736,0.5649507641792297
356,-0.3265028976656479,0.5215270392376105,-0.42122286558151245,0.5696718692779541
357,-0.317201558599052,0.5277262660444212,-0.4122723340988159,0.574130654335022
358,-0.3077840975749784,0.5337425517905618,-0.4031936824321747,0.5783223509788513
359,-0.29825368625068577,0.5395732580598416,-0.39399415254592896,0.5822416543960571
360,-0.28861356820475437,0.5452157846611436,-0.3846852779388428,0.5858938097953796
361,-0.2788670631509609,0.5506676009081399,-0.375277042388916,0.5892817974090576
362,-0.26901756540975397,0.5559262571965471,-0.36577677726745605,0.5924023985862732
363,-0.2590685414615538,0.5609893995462464,-0.3561919033527374,0.595252513885498
364,-0.24902352481708565,0.5658547576958971,-0.3465305268764496,0.5978314876556396
365,-0.23888610791516718,0.5705201164749593,-0.3367995619773865,0.6001338958740234
366,-0.22865994326961012,0.5749833218220658,-0.32700663805007935,0.6021566987037659
367,-0.21834874450350572,0.5792423065509628,-0.31716102361679077,0.603905200958252
368,-0.20795628346204204,0.5832950807190549,-0.307270348072052,0.6053774952888489
